"PixelsTif";"PixelsModel";"Year 0";"Year 1"
2507;1113;NA;100
2508;1114;NA;NA
2509;1115;NA;NA
2510;1116;NA;NA
2511;1117;100;100
2512;1118;100;100
2513;1119;100;100
2514;1120;NA;NA
2515;1121;NA;100
2516;NA;NA;NA
2517;NA;NA;NA
2518;NA;NA;NA
2519;NA;NA;NA
2520;NA;NA;NA
2521;NA;NA;NA
2522;NA;NA;NA
2523;NA;NA;NA
2524;NA;NA;NA
2525;1122;NA;NA
2526;1123;NA;NA
2527;1124;NA;NA
2528;1125;NA;NA
2529;1126;NA;NA
2530;1127;NA;NA
2531;1128;NA;NA
2532;1129;NA;NA
2533;1130;NA;NA
2534;1131;NA;NA
2535;1132;NA;NA
2536;1133;NA;NA
2537;1134;NA;NA
2538;1135;NA;NA
2539;1136;NA;NA
2540;1137;NA;NA
2541;1138;NA;NA
2542;1139;NA;NA
2543;1140;NA;NA
2544;1141;NA;NA
2545;1142;NA;NA
2546;1143;NA;NA
2547;1144;NA;NA
2548;1145;NA;NA
2549;1146;NA;NA
2550;1147;NA;NA
2551;1148;NA;NA
2552;1149;NA;NA
2553;1150;NA;NA
2554;1151;NA;NA
2555;1152;NA;NA
2556;1153;NA;NA
2557;1154;NA;NA
2558;1155;NA;NA
2559;1156;NA;NA
2560;1157;NA;NA
2561;1158;NA;NA
2562;1159;NA;NA
2563;1160;NA;NA
2564;1161;NA;NA
2565;1162;NA;NA
2566;1163;NA;NA
2567;1164;NA;NA
2568;1165;NA;NA
2569;1166;NA;NA
2570;1167;NA;NA
2571;1168;NA;NA
2572;1169;NA;NA
2573;1170;NA;NA
2574;1171;NA;NA
2575;1172;NA;NA
2576;1173;NA;NA
2577;1174;NA;NA
2578;1175;NA;NA
2579;1176;NA;NA
2580;1177;NA;NA
2581;1178;NA;NA
2582;1179;NA;NA
2583;1180;NA;NA
2584;1181;NA;NA
2585;1182;NA;NA
2586;1183;NA;NA
2587;1184;NA;NA
2588;1185;NA;NA
2589;1186;NA;NA
2590;1187;NA;NA
2591;1188;NA;NA
2592;1189;NA;NA
2593;1190;NA;NA
2594;1191;NA;NA
2595;1192;NA;NA
2596;1193;NA;NA
2597;1194;NA;NA
2598;1195;NA;NA
2599;1196;NA;NA
2600;1197;NA;NA
2601;1198;NA;NA
2602;1199;NA;NA
2603;1200;NA;NA
2604;1201;NA;NA
2605;1202;NA;NA
2606;1203;NA;NA
2607;1204;NA;NA
2608;1205;NA;NA
2609;1206;NA;NA
2610;1207;NA;NA
2611;1208;NA;NA
2612;1209;NA;NA
2613;1210;NA;100
2614;1211;NA;100
2615;1212;NA;NA
2616;1213;100;100
2617;1214;100;100
2618;1215;100;100
2619;1216;100;100
2620;1217;100;100
2621;1218;NA;100
2622;1219;NA;NA
2623;1220;NA;NA
2624;1221;NA;NA
2625;1222;NA;NA
2626;1223;NA;100
2627;1224;NA;NA
2628;1225;100;100
2629;1226;100;100
2630;1227;100;100
2631;1228;NA;NA
2632;1229;100;100
2633;1230;100;100
2634;1231;NA;NA
2635;1232;NA;NA
2636;1233;NA;NA
2637;NA;NA;NA
2638;NA;NA;NA
2639;NA;NA;NA
2640;NA;NA;NA
2641;NA;NA;NA
2642;NA;NA;NA
2643;NA;NA;NA
2644;1234;NA;NA
2645;1235;NA;NA
2646;1236;NA;NA
2647;1237;NA;NA
2648;1238;NA;NA
2649;1239;NA;NA
2650;1240;NA;NA
2651;1241;NA;NA
2652;1242;NA;NA
2653;1243;NA;NA
2654;1244;NA;NA
2655;1245;NA;NA
2656;1246;NA;NA
2657;1247;NA;NA
2658;1248;NA;NA
2659;1249;NA;NA
2660;1250;NA;NA
2661;1251;NA;NA
2662;1252;NA;NA
2663;1253;NA;NA
2664;1254;NA;NA
2665;1255;NA;NA
2666;1256;NA;NA
2667;1257;NA;NA
2668;1258;NA;NA
2669;1259;NA;NA
2670;1260;NA;NA
2671;1261;NA;NA
2672;1262;NA;NA
2673;1263;NA;NA
2674;1264;NA;NA
2675;1265;NA;NA
2676;1266;NA;NA
2677;1267;NA;NA
2678;1268;NA;NA
2679;1269;NA;NA
2680;1270;NA;NA
2681;1271;NA;NA
2682;1272;NA;NA
2683;1273;NA;NA
2684;1274;NA;NA
2685;1275;NA;NA
2686;1276;NA;NA
2687;1277;NA;NA
2688;1278;NA;NA
2689;1279;NA;NA
2690;1280;NA;NA
2691;1281;NA;NA
2692;1282;NA;NA
2693;1283;NA;NA
2694;1284;NA;NA
2695;1285;NA;NA
2696;1286;NA;NA
2697;1287;NA;NA
2698;1288;NA;NA
2699;1289;NA;NA
2700;1290;NA;NA
2701;1291;NA;NA
2702;1292;NA;NA
2703;1293;NA;NA
2704;1294;NA;NA
2705;1295;NA;NA
2706;1296;NA;NA
2707;1297;NA;NA
2708;1298;NA;NA
2709;1299;NA;NA
2710;1300;NA;NA
2711;1301;NA;NA
2712;1302;NA;NA
2713;1303;NA;NA
2714;1304;NA;NA
2715;1305;NA;NA
2716;1306;NA;NA
2717;1307;NA;NA
2718;1308;NA;NA
2719;1309;NA;NA
2720;1310;NA;NA
2721;1311;NA;NA
2722;1312;NA;NA
2723;1313;NA;NA
2724;1314;NA;NA
2725;1315;NA;NA
2726;1316;NA;NA
2727;1317;NA;NA
2728;1318;NA;NA
2729;1319;NA;NA
2730;1320;NA;NA
2731;1321;NA;NA
2732;1322;NA;NA
2733;1323;NA;100
2734;1324;100;100
2735;1325;100;100
2736;1326;100;100
2737;1327;100;100
2738;1328;100;100
2739;1329;100;100
2740;1330;100;100
2741;1331;100;100
2742;1332;NA;100
2743;1333;NA;NA
2744;1334;NA;100
2745;1335;NA;NA
2746;1336;100;100
2747;1337;100;100
2748;1338;100;100
2749;1339;NA;100
2750;1340;100;100
2751;1341;NA;100
2752;1342;NA;NA
2753;1343;100;100
2754;1344;NA;NA
2755;1345;NA;100
2756;NA;NA;NA
2757;NA;NA;NA
2758;NA;NA;NA
2759;NA;NA;NA
2760;NA;NA;NA
2761;NA;NA;NA
2762;1346;NA;NA
2763;1347;NA;NA
2764;1348;NA;NA
2765;1349;NA;NA
2766;1350;NA;NA
2767;1351;NA;NA
2768;1352;NA;NA
2769;1353;NA;NA
2770;1354;NA;NA
2771;1355;NA;NA
2772;1356;NA;NA
2773;1357;NA;NA
2774;1358;NA;NA
2775;1359;NA;NA
2776;1360;NA;NA
2777;1361;NA;NA
2778;1362;NA;NA
2779;1363;NA;NA
2780;1364;NA;NA
2781;1365;NA;NA
2782;1366;NA;NA
2783;1367;NA;NA
2784;1368;NA;NA
2785;1369;NA;NA
2786;1370;NA;NA
2787;1371;NA;NA
2788;1372;NA;NA
2789;1373;NA;NA
2790;1374;NA;NA
2791;1375;NA;NA
2792;1376;NA;NA
2793;1377;NA;NA
2794;1378;NA;NA
2795;1379;NA;NA
2796;1380;NA;NA
2797;1381;NA;NA
2798;1382;NA;NA
2799;1383;NA;NA
2800;1384;NA;NA
2801;1385;NA;NA
2802;1386;NA;NA
2803;1387;NA;NA
2804;1388;NA;NA
2805;1389;NA;NA
2806;1390;NA;NA
2807;1391;NA;NA
2808;1392;NA;NA
2809;1393;NA;NA
2810;1394;NA;NA
2811;1395;NA;NA
2812;1396;NA;NA
2813;1397;NA;NA
2814;1398;NA;NA
2815;1399;NA;NA
2816;1400;NA;NA
2817;1401;NA;NA
2818;1402;NA;NA
2819;1403;NA;NA
2820;1404;NA;NA
2821;1405;NA;NA
2822;1406;NA;NA
2823;1407;NA;NA
2824;1408;NA;NA
2825;1409;NA;NA
2826;1410;NA;NA
2827;1411;NA;NA
2828;1412;NA;NA
2829;1413;NA;NA
2830;1414;NA;NA
2831;1415;NA;NA
2832;1416;NA;NA
2833;1417;NA;NA
2834;1418;NA;NA
2835;1419;NA;NA
2836;1420;NA;NA
2837;1421;NA;NA
2838;1422;NA;NA
2839;1423;NA;NA
2840;1424;NA;NA
2841;1425;NA;NA
2842;1426;NA;NA
2843;1427;NA;NA
2844;1428;NA;NA
2845;1429;NA;NA
2846;1430;NA;NA
2847;1431;NA;NA
2848;1432;NA;NA
2849;1433;NA;NA
2850;1434;NA;NA
2851;1435;NA;NA
2852;1436;NA;NA
2853;1437;NA;NA
2854;1438;NA;NA
2855;1439;100;100
2856;1440;100;100
2857;1441;100;100
2858;1442;100;100
2859;1443;100;100
2860;1444;100;100
2861;1445;NA;NA
2862;1446;NA;NA
2863;1447;NA;NA
2864;1448;NA;NA
2865;1449;NA;NA
2866;1450;100;100
2867;1451;NA;NA
2868;1452;100;100
2869;1453;100;100
2870;1454;NA;NA
2871;1455;NA;100
2872;1456;NA;100
2873;1457;NA;NA
2874;1458;NA;NA
2875;1459;NA;NA
2876;NA;NA;NA
2877;NA;NA;NA
2878;NA;NA;NA
2879;NA;NA;NA
2880;NA;NA;NA
2881;1460;NA;NA
2882;1461;NA;NA
2883;1462;NA;NA
2884;1463;NA;NA
2885;1464;NA;NA
2886;1465;NA;NA
2887;1466;NA;NA
2888;1467;NA;NA
2889;1468;NA;NA
2890;1469;NA;NA
2891;1470;NA;NA
2892;1471;NA;NA
2893;1472;NA;NA
2894;1473;NA;NA
2895;1474;NA;NA
2896;1475;NA;NA
2897;1476;NA;NA
2898;1477;NA;NA
2899;1478;NA;NA
2900;1479;NA;NA
2901;1480;NA;NA
2902;1481;NA;NA
2903;1482;NA;NA
2904;1483;NA;NA
2905;1484;NA;NA
2906;1485;NA;NA
2907;1486;NA;NA
2908;1487;NA;NA
2909;1488;NA;NA
2910;1489;NA;NA
2911;1490;NA;NA
2912;1491;NA;NA
2913;1492;NA;NA
2914;1493;NA;NA
2915;1494;NA;NA
2916;1495;NA;NA
2917;1496;NA;NA
2918;1497;NA;NA
2919;1498;NA;NA
2920;1499;NA;NA
2921;1500;NA;NA
2922;1501;NA;NA
2923;1502;NA;NA
2924;1503;NA;NA
2925;1504;NA;NA
2926;1505;NA;NA
2927;1506;NA;NA
2928;1507;NA;NA
2929;1508;NA;NA
2930;1509;NA;NA
2931;1510;NA;NA
2932;1511;NA;NA
2933;1512;NA;NA
2934;1513;NA;NA
2935;1514;NA;NA
2936;1515;NA;NA
2937;1516;NA;NA
2938;1517;NA;NA
2939;1518;NA;NA
2940;1519;NA;NA
2941;1520;NA;NA
2942;1521;NA;NA
2943;1522;NA;NA
2944;1523;NA;NA
2945;1524;NA;NA
2946;1525;NA;NA
2947;1526;NA;NA
2948;1527;NA;NA
2949;1528;NA;NA
2950;1529;NA;NA
2951;1530;NA;NA
2952;1531;NA;NA
2953;1532;NA;NA
2954;1533;NA;NA
2955;1534;NA;NA
2956;1535;NA;NA
2957;1536;NA;NA
2958;1537;NA;NA
2959;1538;NA;NA
2960;1539;NA;NA
2961;1540;NA;NA
2962;1541;NA;NA
2963;1542;NA;NA
2964;1543;NA;NA
2965;1544;NA;NA
2966;1545;NA;NA
2967;1546;NA;NA
2968;1547;NA;NA
2969;1548;NA;NA
2970;1549;NA;NA
2971;1550;NA;NA
2972;1551;NA;NA
2973;1552;NA;NA
2974;1553;NA;NA
2975;1554;100;100
2976;1555;100;100
2977;1556;100;100
2978;1557;100;100
2979;1558;100;100
2980;1559;100;100
2981;1560;NA;100
2982;1561;NA;100
2983;1562;100;100
2984;1563;NA;100
2985;1564;100;100
2986;1565;NA;100
2987;1566;NA;100
2988;1567;NA;100
2989;1568;NA;100
2990;1569;NA;NA
2991;1570;NA;100
2992;1571;NA;NA
2993;1572;NA;NA
2994;1573;NA;NA
2995;NA;NA;NA
2996;NA;NA;NA
2997;NA;NA;NA
2998;NA;NA;NA
2999;NA;NA;NA
3000;NA;NA;NA
3001;NA;NA;NA
3002;1574;NA;NA
3003;1575;NA;NA
3004;1576;NA;NA
3005;1577;NA;NA
3006;1578;NA;NA
3007;1579;NA;NA
3008;1580;NA;NA
3009;1581;NA;NA
3010;1582;NA;NA
3011;1583;NA;NA
3012;1584;NA;NA
3013;1585;NA;NA
3014;1586;NA;NA
3015;1587;NA;NA
3016;1588;NA;NA
3017;1589;NA;NA
3018;1590;NA;NA
3019;1591;NA;NA
3020;1592;NA;NA
3021;1593;NA;NA
3022;1594;NA;NA
3023;1595;NA;NA
3024;1596;NA;NA
3025;1597;NA;NA
3026;1598;NA;NA
3027;1599;NA;NA
3028;1600;NA;NA
3029;1601;NA;NA
3030;1602;NA;NA
3031;1603;NA;NA
3032;1604;NA;NA
3033;1605;NA;NA
3034;1606;NA;NA
3035;1607;NA;NA
3036;1608;NA;NA
3037;1609;NA;NA
3038;1610;NA;NA
3039;1611;NA;NA
3040;1612;NA;NA
3041;1613;NA;NA
3042;1614;NA;NA
3043;1615;NA;NA
3044;1616;NA;NA
3045;1617;NA;NA
3046;1618;NA;NA
3047;1619;NA;NA
3048;1620;NA;NA
3049;1621;NA;NA
3050;1622;NA;NA
3051;1623;NA;NA
3052;1624;NA;NA
3053;1625;NA;NA
3054;1626;NA;NA
3055;1627;NA;NA
3056;1628;NA;NA
3057;1629;NA;NA
3058;1630;NA;NA
3059;1631;NA;NA
3060;1632;NA;NA
3061;1633;NA;NA
3062;1634;NA;NA
3063;1635;NA;NA
3064;1636;NA;NA
3065;1637;NA;NA
3066;1638;NA;NA
3067;1639;NA;NA
3068;1640;NA;NA
3069;1641;NA;NA
3070;1642;NA;NA
3071;1643;NA;NA
3072;1644;NA;NA
3073;1645;NA;NA
3074;1646;NA;NA
3075;1647;NA;NA
3076;1648;NA;NA
3077;1649;NA;NA
3078;1650;NA;NA
3079;1651;NA;NA
3080;1652;NA;NA
3081;1653;NA;NA
3082;1654;NA;NA
3083;1655;NA;NA
3084;1656;NA;NA
3085;1657;NA;NA
3086;1658;NA;NA
3087;1659;NA;NA
3088;1660;NA;NA
3089;1661;NA;NA
3090;1662;NA;NA
3091;1663;NA;NA
3092;1664;NA;NA
3093;1665;NA;NA
3094;1666;NA;NA
3095;1667;NA;NA
3096;1668;NA;100
3097;1669;NA;NA
3098;1670;100;100
3099;1671;100;100
3100;1672;100;100
3101;1673;NA;100
3102;1674;100;100
3103;1675;100;100
3104;1676;100;100
3105;1677;100;100
3106;1678;100;100
3107;1679;NA;NA
3108;1680;NA;100
3109;1681;NA;NA
3110;1682;NA;NA
3111;1683;NA;100
3112;1684;NA;NA
3113;1685;NA;NA
3114;1686;NA;NA
3115;NA;NA;NA
3116;NA;NA;NA
3117;NA;NA;NA
3118;NA;NA;NA
3119;NA;NA;NA
3120;NA;NA;NA
3121;NA;NA;NA
3122;1687;NA;NA
3123;1688;NA;NA
3124;1689;NA;NA
3125;1690;NA;NA
3126;1691;NA;NA
3127;1692;NA;NA
3128;1693;NA;NA
3129;1694;NA;NA
3130;1695;NA;NA
3131;1696;NA;NA
3132;1697;NA;NA
3133;1698;NA;NA
3134;1699;NA;NA
3135;1700;NA;NA
3136;1701;NA;NA
3137;1702;NA;NA
3138;1703;NA;NA
3139;1704;NA;NA
3140;1705;NA;NA
3141;1706;NA;NA
3142;1707;NA;NA
3143;1708;NA;NA
3144;1709;NA;NA
3145;1710;NA;NA
3146;1711;NA;NA
3147;1712;NA;NA
3148;1713;NA;NA
3149;1714;NA;NA
3150;1715;NA;NA
3151;1716;NA;NA
3152;1717;NA;NA
3153;1718;NA;NA
3154;1719;NA;NA
3155;1720;NA;NA
3156;1721;NA;NA
3157;1722;NA;NA
3158;1723;NA;NA
3159;1724;NA;NA
3160;1725;NA;NA
3161;1726;NA;NA
3162;1727;NA;NA
3163;1728;NA;NA
3164;1729;NA;NA
3165;1730;NA;NA
3166;1731;NA;NA
3167;1732;NA;NA
3168;1733;NA;NA
3169;1734;NA;NA
3170;1735;NA;NA
3171;1736;NA;NA
3172;1737;NA;NA
3173;1738;NA;NA
3174;1739;NA;NA
3175;1740;NA;NA
3176;1741;NA;NA
3177;1742;NA;NA
3178;1743;NA;NA
3179;1744;NA;NA
3180;1745;NA;NA
3181;1746;NA;NA
3182;1747;NA;NA
3183;1748;NA;NA
3184;1749;NA;NA
3185;1750;NA;NA
3186;1751;NA;NA
3187;1752;NA;NA
3188;1753;NA;NA
3189;1754;NA;NA
3190;1755;NA;NA
3191;1756;NA;NA
3192;1757;NA;NA
3193;1758;NA;NA
3194;1759;NA;NA
3195;1760;NA;NA
3196;1761;NA;NA
3197;1762;NA;NA
3198;1763;NA;NA
3199;1764;NA;NA
3200;1765;NA;NA
3201;1766;NA;NA
3202;1767;NA;NA
3203;1768;NA;NA
3204;1769;NA;NA
3205;1770;NA;NA
3206;1771;NA;NA
3207;1772;NA;NA
3208;1773;NA;NA
3209;1774;NA;NA
3210;1775;NA;NA
3211;1776;NA;NA
3212;1777;NA;NA
3213;1778;NA;NA
3214;1779;NA;NA
3215;1780;NA;NA
3216;1781;NA;NA
3217;1782;100;100
3218;1783;100;100
3219;1784;100;100
3220;1785;NA;NA
3221;1786;100;100
3222;1787;100;100
3223;1788;NA;100
3224;1789;NA;NA
3225;1790;NA;100
3226;1791;NA;NA
3227;1792;NA;NA
3228;1793;NA;NA
3229;1794;NA;100
3230;1795;NA;100
3231;1796;NA;100
3232;1797;NA;NA
3233;1798;NA;NA
3234;1799;NA;NA
3235;NA;NA;NA
3236;NA;NA;NA
3237;NA;NA;NA
3238;NA;NA;NA
3239;NA;NA;NA
3240;NA;NA;NA
3241;NA;NA;NA
3242;1800;NA;NA
3243;1801;NA;NA
3244;1802;NA;NA
3245;1803;NA;NA
3246;1804;NA;NA
3247;1805;NA;NA
3248;1806;NA;NA
3249;1807;NA;NA
3250;1808;NA;NA
3251;1809;NA;NA
3252;1810;NA;NA
3253;1811;NA;NA
3254;1812;NA;NA
3255;1813;NA;NA
3256;1814;NA;NA
3257;1815;NA;NA
3258;1816;NA;NA
3259;1817;NA;NA
3260;1818;NA;NA
3261;1819;NA;NA
3262;1820;NA;NA
3263;1821;NA;NA
3264;1822;NA;NA
3265;1823;NA;NA
3266;1824;NA;NA
3267;1825;NA;NA
3268;1826;NA;NA
3269;1827;NA;NA
3270;1828;NA;NA
3271;1829;NA;NA
3272;1830;NA;NA
3273;1831;NA;NA
3274;1832;NA;NA
3275;1833;NA;NA
3276;1834;NA;NA
3277;1835;NA;NA
3278;1836;NA;NA
3279;1837;NA;NA
3280;1838;NA;NA
3281;1839;NA;NA
3282;1840;NA;NA
3283;1841;NA;NA
3284;1842;NA;NA
3285;1843;NA;NA
3286;1844;NA;NA
3287;1845;NA;NA
3288;1846;NA;NA
3289;1847;NA;NA
3290;1848;NA;NA
3291;1849;NA;NA
3292;1850;NA;NA
3293;1851;NA;NA
3294;1852;NA;NA
3295;1853;NA;NA
3296;1854;NA;NA
3297;1855;NA;NA
3298;1856;NA;NA
3299;1857;NA;NA
3300;1858;NA;NA
3301;1859;NA;NA
3302;1860;NA;NA
3303;1861;NA;NA
3304;1862;NA;NA
3305;1863;NA;NA
3306;1864;NA;NA
3307;1865;NA;NA
3308;1866;NA;NA
3309;1867;NA;NA
3310;1868;NA;NA
3311;1869;NA;NA
3312;1870;NA;NA
3313;1871;NA;NA
3314;1872;NA;NA
3315;1873;NA;NA
3316;1874;NA;NA
3317;1875;NA;NA
3318;1876;NA;NA
3319;1877;NA;NA
3320;1878;NA;NA
3321;1879;NA;NA
3322;1880;NA;NA
3323;1881;NA;NA
3324;1882;NA;NA
3325;1883;NA;NA
3326;1884;NA;NA
3327;1885;NA;NA
3328;1886;NA;NA
3329;1887;NA;NA
3330;1888;NA;NA
3331;1889;NA;NA
3332;1890;NA;NA
3333;1891;NA;NA
3334;1892;NA;NA
3335;1893;NA;NA
3336;1894;NA;NA
3337;1895;100;100
3338;1896;NA;100
3339;1897;NA;100
3340;1898;NA;100
3341;1899;NA;100
3342;1900;100;100
3343;1901;NA;100
3344;1902;NA;100
3345;1903;NA;100
3346;1904;NA;NA
3347;1905;NA;100
3348;1906;NA;100
3349;1907;NA;NA
3350;1908;NA;NA
3351;1909;NA;NA
3352;1910;NA;NA
3353;1911;NA;NA
3354;1912;NA;NA
3355;NA;NA;NA
3356;NA;NA;NA
3357;NA;NA;NA
3358;NA;NA;NA
3359;NA;NA;NA
3360;NA;NA;NA
3361;NA;NA;NA
3362;1913;NA;NA
3363;1914;NA;NA
3364;1915;NA;NA
3365;1916;NA;NA
3366;1917;NA;NA
3367;1918;NA;NA
3368;1919;NA;NA
3369;1920;NA;NA
3370;1921;NA;NA
3371;1922;NA;NA
3372;1923;NA;NA
3373;1924;NA;NA
3374;1925;NA;NA
3375;1926;NA;NA
3376;1927;NA;NA
3377;1928;NA;NA
3378;1929;NA;NA
3379;1930;NA;NA
3380;1931;NA;NA
3381;1932;NA;NA
3382;1933;NA;NA
3383;1934;NA;NA
3384;1935;NA;NA
3385;1936;NA;NA
3386;1937;NA;NA
3387;1938;NA;NA
3388;1939;NA;NA
3389;1940;NA;NA
3390;1941;NA;NA
3391;1942;NA;NA
3392;1943;NA;NA
3393;1944;NA;NA
3394;1945;NA;NA
3395;1946;NA;NA
3396;1947;NA;NA
3397;1948;NA;NA
3398;1949;NA;NA
3399;1950;NA;NA
3400;1951;NA;NA
3401;1952;NA;NA
3402;1953;NA;NA
3403;1954;NA;NA
3404;1955;NA;NA
3405;1956;NA;NA
3406;1957;NA;NA
3407;1958;NA;NA
3408;1959;NA;NA
3409;1960;NA;NA
3410;1961;NA;NA
3411;1962;NA;NA
3412;1963;NA;NA
3413;1964;NA;NA
3414;1965;NA;NA
3415;1966;NA;NA
3416;1967;NA;NA
3417;1968;NA;NA
3418;1969;NA;NA
3419;1970;NA;NA
3420;1971;NA;NA
3421;1972;NA;NA
3422;1973;NA;NA
3423;1974;NA;NA
3424;1975;NA;NA
3425;1976;NA;NA
3426;1977;NA;NA
3427;1978;NA;NA
3428;1979;NA;NA
3429;1980;NA;NA
3430;1981;NA;NA
3431;1982;NA;NA
3432;1983;NA;NA
3433;1984;NA;NA
3434;1985;NA;NA
3435;1986;NA;NA
3436;1987;NA;NA
3437;1988;NA;NA
3438;1989;NA;NA
3439;1990;NA;NA
3440;1991;NA;NA
3441;1992;NA;NA
3442;1993;NA;NA
3443;1994;NA;NA
3444;1995;NA;NA
3445;1996;NA;NA
3446;1997;NA;NA
3447;1998;NA;NA
3448;1999;NA;NA
3449;2000;NA;NA
3450;2001;NA;NA
3451;2002;NA;NA
3452;2003;NA;NA
3453;2004;NA;NA
3454;2005;NA;NA
3455;2006;NA;100
3456;2007;NA;NA
3457;2008;NA;100
3458;2009;NA;100
3459;2010;100;100
3460;2011;NA;NA
3461;2012;100;100
3462;2013;100;100
3463;2014;100;100
3464;2015;NA;100
3465;2016;NA;NA
3466;2017;NA;NA
3467;2018;NA;100
3468;2019;100;100
3469;2020;100;100
3470;2021;NA;100
3471;2022;NA;100
3472;2023;NA;NA
3473;2024;NA;100
3474;NA;NA;NA
3475;NA;NA;NA
3476;NA;NA;NA
3477;NA;NA;NA
3478;NA;NA;NA
3479;NA;NA;NA
3480;NA;NA;NA
3481;NA;NA;NA
3482;NA;NA;NA
3483;2025;NA;NA
3484;2026;NA;NA
3485;2027;NA;NA
3486;2028;NA;NA
3487;2029;NA;NA
3488;2030;NA;NA
3489;2031;NA;NA
3490;2032;NA;NA
3491;2033;NA;NA
3492;2034;NA;NA
3493;2035;NA;NA
3494;2036;NA;NA
3495;2037;NA;NA
3496;2038;NA;NA
3497;2039;NA;NA
3498;2040;NA;NA
3499;2041;NA;NA
3500;2042;NA;NA
3501;2043;NA;NA
3502;2044;NA;NA
3503;2045;NA;NA
3504;2046;NA;NA
3505;2047;NA;NA
3506;2048;NA;NA
3507;2049;NA;NA
3508;2050;NA;NA
3509;2051;NA;NA
3510;2052;NA;NA
3511;2053;NA;NA
3512;2054;NA;NA
3513;2055;NA;NA
3514;2056;NA;NA
3515;2057;NA;NA
3516;2058;NA;NA
3517;2059;NA;NA
3518;2060;NA;NA
3519;2061;NA;NA
3520;2062;NA;NA
3521;2063;NA;NA
3522;2064;NA;NA
3523;2065;NA;NA
3524;2066;NA;NA
3525;2067;NA;NA
3526;2068;NA;NA
3527;2069;NA;NA
3528;2070;NA;NA
3529;2071;NA;NA
3530;2072;NA;NA
3531;2073;NA;NA
3532;2074;NA;NA
3533;2075;NA;NA
3534;2076;NA;NA
3535;2077;NA;NA
3536;2078;NA;NA
3537;2079;NA;NA
3538;2080;NA;NA
3539;2081;NA;NA
3540;2082;NA;NA
3541;2083;NA;NA
3542;2084;NA;NA
3543;2085;NA;NA
3544;2086;NA;NA
3545;2087;NA;NA
3546;2088;NA;NA
3547;2089;NA;NA
3548;2090;NA;NA
3549;2091;NA;NA
3550;2092;NA;NA
3551;2093;NA;NA
3552;2094;NA;NA
3553;2095;NA;NA
3554;2096;NA;NA
3555;2097;NA;NA
3556;2098;NA;NA
3557;2099;NA;NA
3558;2100;NA;NA
3559;2101;NA;NA
3560;2102;NA;NA
3561;2103;NA;NA
3562;2104;NA;NA
3563;2105;NA;NA
3564;2106;NA;NA
3565;2107;NA;NA
3566;2108;NA;NA
3567;2109;NA;NA
3568;2110;NA;NA
3569;2111;NA;NA
3570;2112;NA;NA
3571;2113;NA;NA
3572;2114;NA;NA
3573;2115;NA;NA
3574;2116;NA;NA
3575;2117;NA;NA
3576;2118;100;100
3577;2119;NA;NA
3578;2120;NA;100
3579;2121;NA;100
3580;2122;NA;100
3581;2123;100;100
3582;2124;100;100
3583;2125;100;100
3584;2126;NA;100
3585;2127;NA;NA
3586;2128;NA;100
3587;2129;NA;100
3588;2130;100;100
3589;2131;100;100
3590;2132;NA;100
3591;2133;NA;NA
3592;2134;NA;NA
3593;2135;NA;NA
3594;2136;NA;NA
3595;NA;NA;NA
3596;NA;NA;NA
3597;NA;NA;NA
3598;NA;NA;NA
3599;NA;NA;NA
3600;NA;NA;NA
3601;NA;NA;NA
3602;NA;NA;NA
3603;NA;NA;NA
3604;2137;NA;NA
3605;2138;NA;NA
3606;2139;NA;NA
3607;2140;NA;NA
3608;2141;NA;NA
3609;2142;NA;NA
3610;2143;NA;NA
3611;2144;NA;NA
3612;2145;NA;NA
3613;2146;NA;NA
3614;2147;NA;NA
3615;2148;NA;NA
3616;2149;NA;NA
3617;2150;NA;NA
3618;2151;NA;NA
3619;2152;NA;NA
3620;2153;NA;NA
3621;2154;NA;NA
3622;2155;NA;NA
3623;2156;NA;NA
3624;2157;NA;NA
3625;2158;NA;NA
3626;2159;NA;NA
3627;2160;NA;NA
3628;2161;NA;NA
3629;2162;NA;NA
3630;2163;NA;NA
3631;2164;NA;NA
3632;2165;NA;NA
3633;2166;NA;NA
3634;2167;NA;NA
3635;2168;NA;NA
3636;2169;NA;NA
3637;2170;NA;NA
3638;2171;NA;NA
3639;2172;NA;NA
3640;2173;NA;NA
3641;2174;NA;NA
3642;2175;NA;NA
3643;2176;NA;NA
3644;2177;NA;NA
3645;2178;NA;NA
3646;2179;NA;NA
3647;2180;NA;NA
3648;2181;NA;NA
3649;2182;NA;NA
3650;2183;NA;NA
3651;2184;NA;NA
3652;2185;NA;NA
3653;2186;NA;NA
3654;2187;NA;NA
3655;2188;NA;NA
3656;2189;NA;NA
3657;2190;NA;NA
3658;2191;NA;NA
3659;2192;NA;NA
3660;2193;NA;NA
3661;2194;NA;NA
3662;2195;NA;NA
3663;2196;NA;NA
3664;2197;NA;NA
3665;2198;NA;NA
3666;2199;NA;NA
3667;2200;NA;NA
3668;2201;NA;NA
3669;2202;NA;NA
3670;2203;NA;NA
3671;2204;NA;NA
3672;2205;NA;NA
3673;2206;NA;NA
3674;2207;NA;NA
3675;2208;NA;NA
3676;2209;NA;NA
3677;2210;100;100
3678;2211;NA;NA
3679;2212;NA;NA
3680;2213;NA;NA
3681;2214;NA;NA
3682;2215;NA;NA
3683;2216;NA;NA
3684;2217;NA;NA
3685;2218;NA;NA
3686;2219;NA;NA
